"1AAH497";"14";"7368096325";"1971-03-03";"471.96";"Jet A (SAF)";"12.00"
"1AAH497";"45";"8501770356";"2020-02-05";"471.96";"Biodiesel";"13.00"
"1AAH497";"45";"8501770356";"2020-02-05";"471.96";"Renewable naphtha";"21.00"
"1AAH497";"45";"8501770356";"2020-02-05";"471.96";"Renewable naphtha";"12.00"
"1AAH497";"45";"8501770356";"2020-02-05";"471.96";"Biodiesel";"20.00"
"1AAH497";"45";"8501770356";"2020-02-05";"471.96";"Biodiesel";"27.00"
"1AAH497";"45";"8501770356";"2020-02-05";"471.96";"Jet A (SAF)";"12.00"
"1AAH497";"91";"8998447882";"1972-03-18";"471.96";"Biodiesel";"13.00"
"1AAH497";"91";"8998447882";"1972-03-18";"471.96";"Renewable naphtha";"21.00"
"1AAH497";"91";"8998447882";"1972-03-18";"471.96";"Renewable naphtha";"12.00"
"1AAH497";"91";"8998447882";"1972-03-18";"471.96";"Biodiesel";"20.00"
"1AAH497";"91";"8998447882";"1972-03-18";"471.96";"Biodiesel";"27.00"
"1AAH497";"91";"8998447882";"1972-03-18";"471.96";"Jet A (SAF)";"12.00"
"2JKL519";"38";"5531576515";"1986-09-30";"994.29";"Renewable naphtha";"11.00"
"2JKL519";"38";"5531576515";"1986-09-30";"994.29";"Renewable naphtha";"20.00"
"2JKL519";"38";"5531576515";"1986-09-30";"994.29";"Jet A (SAF)";"19.00"
"2JKL519";"38";"5531576515";"1986-09-30";"994.29";"Biodiesel";"14.00"
"2JKL519";"57";"6074172912";"1991-05-14";"994.29";"Renewable naphtha";"11.00"
"2JKL519";"57";"6074172912";"1991-05-14";"994.29";"Renewable naphtha";"20.00"
"2JKL519";"57";"6074172912";"1991-05-14";"994.29";"Jet A (SAF)";"19.00"
"2JKL519";"57";"6074172912";"1991-05-14";"994.29";"Biodiesel";"14.00"
"3ENR517";"12";"3153337984";"2018-02-22";"694.96";"Biodiesel";"22.00"
"3ENR517";"12";"3153337984";"2018-02-22";"694.96";"Renewable naphtha";"25.00"
"3ENR517";"12";"3153337984";"2018-02-22";"694.96";"Biodiesel";"25.00"
"3ENR517";"12";"3153337984";"2018-02-22";"694.96";"Jet A (SAF)";"11.00"
"3ENR517";"12";"3153337984";"2018-02-22";"694.96";"Renewable naphtha";"19.00"
"3ENR517";"82";"3397149232";"1983-12-06";"694.96";"Biodiesel";"22.00"
"3ENR517";"82";"3397149232";"1983-12-06";"694.96";"Renewable naphtha";"25.00"
"3ENR517";"82";"3397149232";"1983-12-06";"694.96";"Biodiesel";"25.00"
"3ENR517";"82";"3397149232";"1983-12-06";"694.96";"Jet A (SAF)";"11.00"
"3ENR517";"82";"3397149232";"1983-12-06";"694.96";"Renewable naphtha";"19.00"
"3ENR517";"18";"9156468944";"1970-11-24";"694.96";"Biodiesel";"22.00"
"3ENR517";"18";"9156468944";"1970-11-24";"694.96";"Renewable naphtha";"25.00"
"3ENR517";"18";"9156468944";"1970-11-24";"694.96";"Biodiesel";"25.00"
"3ENR517";"18";"9156468944";"1970-11-24";"694.96";"Jet A (SAF)";"11.00"
"3ENR517";"18";"9156468944";"1970-11-24";"694.96";"Renewable naphtha";"19.00"
"7CMU984";"66";"2779080907";"1985-09-23";"633.03";"Jet A (SAF)";"20.00"
"7CMU984";"66";"2779080907";"1985-09-23";"633.03";"Biodiesel";"29.00"
"7CMU984";"66";"2779080907";"1985-09-23";"633.03";"Jet A (SAF)";"27.00"
"7CMU984";"66";"2779080907";"1985-09-23";"633.03";"Jet A (SAF)";"28.00"
"7CMU984";"66";"2779080907";"1985-09-23";"633.03";"Biodiesel";"10.00"
"7CMU984";"66";"2779080907";"1985-09-23";"633.03";"Jet A (SAF)";"12.00"
"7CMU984";"3";"4470540690";"1988-11-02";"633.03";"Jet A (SAF)";"20.00"
"7CMU984";"3";"4470540690";"1988-11-02";"633.03";"Biodiesel";"29.00"
"7CMU984";"3";"4470540690";"1988-11-02";"633.03";"Jet A (SAF)";"27.00"
"7CMU984";"3";"4470540690";"1988-11-02";"633.03";"Jet A (SAF)";"28.00"
"7CMU984";"3";"4470540690";"1988-11-02";"633.03";"Biodiesel";"10.00"
"7CMU984";"3";"4470540690";"1988-11-02";"633.03";"Jet A (SAF)";"12.00"
"7CMU984";"59";"4698469410";"2021-02-15";"633.03";"Jet A (SAF)";"20.00"
"7CMU984";"59";"4698469410";"2021-02-15";"633.03";"Biodiesel";"29.00"
"7CMU984";"59";"4698469410";"2021-02-15";"633.03";"Jet A (SAF)";"27.00"
"7CMU984";"59";"4698469410";"2021-02-15";"633.03";"Jet A (SAF)";"28.00"
"7CMU984";"59";"4698469410";"2021-02-15";"633.03";"Biodiesel";"10.00"
"7CMU984";"59";"4698469410";"2021-02-15";"633.03";"Jet A (SAF)";"12.00"
"7CMU984";"1";"8190529556";"1999-12-21";"633.03";"Jet A (SAF)";"20.00"
"7CMU984";"1";"8190529556";"1999-12-21";"633.03";"Biodiesel";"29.00"
"7CMU984";"1";"8190529556";"1999-12-21";"633.03";"Jet A (SAF)";"27.00"
"7CMU984";"1";"8190529556";"1999-12-21";"633.03";"Jet A (SAF)";"28.00"
"7CMU984";"1";"8190529556";"1999-12-21";"633.03";"Biodiesel";"10.00"
"7CMU984";"1";"8190529556";"1999-12-21";"633.03";"Jet A (SAF)";"12.00"
"9VRQ471";"65";"2374324272";"2014-03-12";"255.87";"Renewable naphtha";"20.00"
"9VRQ471";"65";"2374324272";"2014-03-12";"255.87";"Renewable naphtha";"12.00"
"9VRQ471";"65";"2374324272";"2014-03-12";"255.87";"Renewable naphtha";"29.00"
"9VRQ471";"65";"2374324272";"2014-03-12";"255.87";"Renewable naphtha";"16.00"
"9VRQ471";"3";"2874352160";"2022-06-11";"255.87";"Renewable naphtha";"20.00"
"9VRQ471";"3";"2874352160";"2022-06-11";"255.87";"Renewable naphtha";"12.00"
"9VRQ471";"3";"2874352160";"2022-06-11";"255.87";"Renewable naphtha";"29.00"
"9VRQ471";"3";"2874352160";"2022-06-11";"255.87";"Renewable naphtha";"16.00"
"9VRQ471";"76";"5251138204";"2003-08-28";"255.87";"Renewable naphtha";"20.00"
"9VRQ471";"76";"5251138204";"2003-08-28";"255.87";"Renewable naphtha";"12.00"
"9VRQ471";"76";"5251138204";"2003-08-28";"255.87";"Renewable naphtha";"29.00"
"9VRQ471";"76";"5251138204";"2003-08-28";"255.87";"Renewable naphtha";"16.00"
"9VRQ471";"45";"9468591705";"1974-02-24";"255.87";"Renewable naphtha";"20.00"
"9VRQ471";"45";"9468591705";"1974-02-24";"255.87";"Renewable naphtha";"12.00"
"9VRQ471";"45";"9468591705";"1974-02-24";"255.87";"Renewable naphtha";"29.00"
"9VRQ471";"45";"9468591705";"1974-02-24";"255.87";"Renewable naphtha";"16.00"
"FVD-273";"4";"1768101950";"1984-12-17";"428.85";"Renewable naphtha";"16.00"
"FVD-273";"4";"1768101950";"1984-12-17";"428.85";"Biodiesel";"15.00"
"FVD-273";"4";"1768101950";"1984-12-17";"428.85";"Biodiesel";"23.00"
"FVD-273";"4";"1768101950";"1984-12-17";"428.85";"Renewable naphtha";"21.00"
"FVD-273";"85";"4827430820";"2011-11-08";"428.85";"Renewable naphtha";"16.00"
"FVD-273";"85";"4827430820";"2011-11-08";"428.85";"Biodiesel";"15.00"
"FVD-273";"85";"4827430820";"2011-11-08";"428.85";"Biodiesel";"23.00"
"FVD-273";"85";"4827430820";"2011-11-08";"428.85";"Renewable naphtha";"21.00"
"FVD-273";"5";"6312590367";"1970-12-01";"428.85";"Renewable naphtha";"16.00"
"FVD-273";"5";"6312590367";"1970-12-01";"428.85";"Biodiesel";"15.00"
"FVD-273";"5";"6312590367";"1970-12-01";"428.85";"Biodiesel";"23.00"
"FVD-273";"5";"6312590367";"1970-12-01";"428.85";"Renewable naphtha";"21.00"
"FVD-273";"55";"7294625093";"1987-03-31";"428.85";"Renewable naphtha";"16.00"
"FVD-273";"55";"7294625093";"1987-03-31";"428.85";"Biodiesel";"15.00"
"FVD-273";"55";"7294625093";"1987-03-31";"428.85";"Biodiesel";"23.00"
"FVD-273";"55";"7294625093";"1987-03-31";"428.85";"Renewable naphtha";"21.00"
"FVD-273";"25";"7941671698";"2018-06-10";"428.85";"Renewable naphtha";"16.00"
"FVD-273";"25";"7941671698";"2018-06-10";"428.85";"Biodiesel";"15.00"
"FVD-273";"25";"7941671698";"2018-06-10";"428.85";"Biodiesel";"23.00"
"FVD-273";"25";"7941671698";"2018-06-10";"428.85";"Renewable naphtha";"21.00"
"FVD-273";"38";"8797980364";"1997-05-03";"428.85";"Renewable naphtha";"16.00"
"FVD-273";"38";"8797980364";"1997-05-03";"428.85";"Biodiesel";"15.00"
"FVD-273";"38";"8797980364";"1997-05-03";"428.85";"Biodiesel";"23.00"
"FVD-273";"38";"8797980364";"1997-05-03";"428.85";"Renewable naphtha";"21.00"
"FVD-273";"86";"9309993028";"1999-01-31";"428.85";"Renewable naphtha";"16.00"
"FVD-273";"86";"9309993028";"1999-01-31";"428.85";"Biodiesel";"15.00"
"FVD-273";"86";"9309993028";"1999-01-31";"428.85";"Biodiesel";"23.00"
"FVD-273";"86";"9309993028";"1999-01-31";"428.85";"Renewable naphtha";"21.00"
"HCS-5857";"52";"1857287755";"1970-05-19";"279.56";"Renewable naphtha";"17.00"
"HCS-5857";"52";"1857287755";"1970-05-19";"279.56";"Renewable naphtha";"12.00"
"HCS-5857";"52";"1857287755";"1970-05-19";"279.56";"Biodiesel";"10.00"
"HCS-5857";"52";"1857287755";"1970-05-19";"279.56";"Renewable naphtha";"23.00"
"HCS-5857";"52";"1857287755";"1970-05-19";"279.56";"Jet A (SAF)";"15.00"
"HCS-5857";"77";"5846061027";"1975-01-18";"279.56";"Renewable naphtha";"17.00"
"HCS-5857";"77";"5846061027";"1975-01-18";"279.56";"Renewable naphtha";"12.00"
"HCS-5857";"77";"5846061027";"1975-01-18";"279.56";"Biodiesel";"10.00"
"HCS-5857";"77";"5846061027";"1975-01-18";"279.56";"Renewable naphtha";"23.00"
"HCS-5857";"77";"5846061027";"1975-01-18";"279.56";"Jet A (SAF)";"15.00"
"HCS-5857";"24";"5962925233";"1984-09-07";"279.56";"Renewable naphtha";"17.00"
"HCS-5857";"24";"5962925233";"1984-09-07";"279.56";"Renewable naphtha";"12.00"
"HCS-5857";"24";"5962925233";"1984-09-07";"279.56";"Biodiesel";"10.00"
"HCS-5857";"24";"5962925233";"1984-09-07";"279.56";"Renewable naphtha";"23.00"
"HCS-5857";"24";"5962925233";"1984-09-07";"279.56";"Jet A (SAF)";"15.00"
"HCS-5857";"39";"8168103863";"1982-07-29";"279.56";"Renewable naphtha";"17.00"
"HCS-5857";"39";"8168103863";"1982-07-29";"279.56";"Renewable naphtha";"12.00"
"HCS-5857";"39";"8168103863";"1982-07-29";"279.56";"Biodiesel";"10.00"
"HCS-5857";"39";"8168103863";"1982-07-29";"279.56";"Renewable naphtha";"23.00"
"HCS-5857";"39";"8168103863";"1982-07-29";"279.56";"Jet A (SAF)";"15.00"
"HCS-5857";"24";"9012198566";"1973-03-04";"279.56";"Renewable naphtha";"17.00"
"HCS-5857";"24";"9012198566";"1973-03-04";"279.56";"Renewable naphtha";"12.00"
"HCS-5857";"24";"9012198566";"1973-03-04";"279.56";"Biodiesel";"10.00"
"HCS-5857";"24";"9012198566";"1973-03-04";"279.56";"Renewable naphtha";"23.00"
"HCS-5857";"24";"9012198566";"1973-03-04";"279.56";"Jet A (SAF)";"15.00"
"HCS-5857";"43";"9419911402";"2012-10-09";"279.56";"Renewable naphtha";"17.00"
"HCS-5857";"43";"9419911402";"2012-10-09";"279.56";"Renewable naphtha";"12.00"
"HCS-5857";"43";"9419911402";"2012-10-09";"279.56";"Biodiesel";"10.00"
"HCS-5857";"43";"9419911402";"2012-10-09";"279.56";"Renewable naphtha";"23.00"
"HCS-5857";"43";"9419911402";"2012-10-09";"279.56";"Jet A (SAF)";"15.00"
"IKK-0120";"57";"1154193027";"1972-03-31";"236.33";"Jet A (SAF)";"10.00"
"IKK-0120";"57";"1154193027";"1972-03-31";"236.33";"Biodiesel";"11.00"
"IKK-0120";"57";"1154193027";"1972-03-31";"236.33";"Biodiesel";"23.00"
"IKK-0120";"57";"1154193027";"1972-03-31";"236.33";"Renewable naphtha";"15.00"
"IKK-0120";"57";"1154193027";"1972-03-31";"236.33";"Jet A (SAF)";"12.00"
"IKK-0120";"57";"1154193027";"1972-03-31";"236.33";"Biodiesel";"16.00"
"IKK-0120";"57";"1154193027";"1972-03-31";"236.33";"Biodiesel";"28.00"
"IKK-0120";"21";"2519379471";"2009-09-29";"236.33";"Jet A (SAF)";"10.00"
"IKK-0120";"21";"2519379471";"2009-09-29";"236.33";"Biodiesel";"11.00"
"IKK-0120";"21";"2519379471";"2009-09-29";"236.33";"Biodiesel";"23.00"
"IKK-0120";"21";"2519379471";"2009-09-29";"236.33";"Renewable naphtha";"15.00"
"IKK-0120";"21";"2519379471";"2009-09-29";"236.33";"Jet A (SAF)";"12.00"
"IKK-0120";"21";"2519379471";"2009-09-29";"236.33";"Biodiesel";"16.00"
"IKK-0120";"21";"2519379471";"2009-09-29";"236.33";"Biodiesel";"28.00"
"IKK-0120";"72";"4444197472";"1984-01-19";"236.33";"Jet A (SAF)";"10.00"
"IKK-0120";"72";"4444197472";"1984-01-19";"236.33";"Biodiesel";"11.00"
"IKK-0120";"72";"4444197472";"1984-01-19";"236.33";"Biodiesel";"23.00"
"IKK-0120";"72";"4444197472";"1984-01-19";"236.33";"Renewable naphtha";"15.00"
"IKK-0120";"72";"4444197472";"1984-01-19";"236.33";"Jet A (SAF)";"12.00"
"IKK-0120";"72";"4444197472";"1984-01-19";"236.33";"Biodiesel";"16.00"
"IKK-0120";"72";"4444197472";"1984-01-19";"236.33";"Biodiesel";"28.00"
"IKK-0120";"4";"5266351770";"1973-06-10";"236.33";"Jet A (SAF)";"10.00"
"IKK-0120";"4";"5266351770";"1973-06-10";"236.33";"Biodiesel";"11.00"
"IKK-0120";"4";"5266351770";"1973-06-10";"236.33";"Biodiesel";"23.00"
"IKK-0120";"4";"5266351770";"1973-06-10";"236.33";"Renewable naphtha";"15.00"
"IKK-0120";"4";"5266351770";"1973-06-10";"236.33";"Jet A (SAF)";"12.00"
"IKK-0120";"4";"5266351770";"1973-06-10";"236.33";"Biodiesel";"16.00"
"IKK-0120";"4";"5266351770";"1973-06-10";"236.33";"Biodiesel";"28.00"
"IKK-0120";"6";"7334120561";"1998-03-30";"236.33";"Jet A (SAF)";"10.00"
"IKK-0120";"6";"7334120561";"1998-03-30";"236.33";"Biodiesel";"11.00"
"IKK-0120";"6";"7334120561";"1998-03-30";"236.33";"Biodiesel";"23.00"
"IKK-0120";"6";"7334120561";"1998-03-30";"236.33";"Renewable naphtha";"15.00"
"IKK-0120";"6";"7334120561";"1998-03-30";"236.33";"Jet A (SAF)";"12.00"
"IKK-0120";"6";"7334120561";"1998-03-30";"236.33";"Biodiesel";"16.00"
"IKK-0120";"6";"7334120561";"1998-03-30";"236.33";"Biodiesel";"28.00"
"IKK-0120";"29";"7736510384";"1985-03-24";"236.33";"Jet A (SAF)";"10.00"
"IKK-0120";"29";"7736510384";"1985-03-24";"236.33";"Biodiesel";"11.00"
"IKK-0120";"29";"7736510384";"1985-03-24";"236.33";"Biodiesel";"23.00"
"IKK-0120";"29";"7736510384";"1985-03-24";"236.33";"Renewable naphtha";"15.00"
"IKK-0120";"29";"7736510384";"1985-03-24";"236.33";"Jet A (SAF)";"12.00"
"IKK-0120";"29";"7736510384";"1985-03-24";"236.33";"Biodiesel";"16.00"
"IKK-0120";"29";"7736510384";"1985-03-24";"236.33";"Biodiesel";"28.00"
"IKK-0120";"75";"9460215040";"2017-06-30";"236.33";"Jet A (SAF)";"10.00"
"IKK-0120";"75";"9460215040";"2017-06-30";"236.33";"Biodiesel";"11.00"
"IKK-0120";"75";"9460215040";"2017-06-30";"236.33";"Biodiesel";"23.00"
"IKK-0120";"75";"9460215040";"2017-06-30";"236.33";"Renewable naphtha";"15.00"
"IKK-0120";"75";"9460215040";"2017-06-30";"236.33";"Jet A (SAF)";"12.00"
"IKK-0120";"75";"9460215040";"2017-06-30";"236.33";"Biodiesel";"16.00"
"IKK-0120";"75";"9460215040";"2017-06-30";"236.33";"Biodiesel";"28.00"
"IOE-9781";"41";"3435056981";"1986-01-08";"783.54";"Renewable naphtha";"24.00"
"IOE-9781";"41";"3435056981";"1986-01-08";"783.54";"Renewable naphtha";"15.00"
"IOE-9781";"41";"3435056981";"1986-01-08";"783.54";"Renewable naphtha";"17.00"
"IOE-9781";"41";"3435056981";"1986-01-08";"783.54";"Jet A (SAF)";"17.00"
"IOE-9781";"41";"3435056981";"1986-01-08";"783.54";"Jet A (SAF)";"15.00"
"IOE-9781";"41";"3435056981";"1986-01-08";"783.54";"Biodiesel";"25.00"
"IOE-9781";"62";"3676938546";"2020-11-18";"783.54";"Renewable naphtha";"24.00"
"IOE-9781";"62";"3676938546";"2020-11-18";"783.54";"Renewable naphtha";"15.00"
"IOE-9781";"62";"3676938546";"2020-11-18";"783.54";"Renewable naphtha";"17.00"
"IOE-9781";"62";"3676938546";"2020-11-18";"783.54";"Jet A (SAF)";"17.00"
"IOE-9781";"62";"3676938546";"2020-11-18";"783.54";"Jet A (SAF)";"15.00"
"IOE-9781";"62";"3676938546";"2020-11-18";"783.54";"Biodiesel";"25.00"
"IOE-9781";"27";"7703864367";"2012-01-31";"783.54";"Renewable naphtha";"24.00"
"IOE-9781";"27";"7703864367";"2012-01-31";"783.54";"Renewable naphtha";"15.00"
"IOE-9781";"27";"7703864367";"2012-01-31";"783.54";"Renewable naphtha";"17.00"
"IOE-9781";"27";"7703864367";"2012-01-31";"783.54";"Jet A (SAF)";"17.00"
"IOE-9781";"27";"7703864367";"2012-01-31";"783.54";"Jet A (SAF)";"15.00"
"IOE-9781";"27";"7703864367";"2012-01-31";"783.54";"Biodiesel";"25.00"
"JUC-076";"58";"6726426997";"2001-09-29";"469.27";"Renewable naphtha";"25.00"
"JUC-076";"58";"6726426997";"2001-09-29";"469.27";"Renewable naphtha";"22.00"
"JUC-076";"58";"6726426997";"2001-09-29";"469.27";"Jet A (SAF)";"23.00"
"JUC-076";"58";"6726426997";"2001-09-29";"469.27";"Renewable naphtha";"21.00"
"JUC-076";"1";"8627471991";"2006-12-29";"469.27";"Renewable naphtha";"25.00"
"JUC-076";"1";"8627471991";"2006-12-29";"469.27";"Renewable naphtha";"22.00"
"JUC-076";"1";"8627471991";"2006-12-29";"469.27";"Jet A (SAF)";"23.00"
"JUC-076";"1";"8627471991";"2006-12-29";"469.27";"Renewable naphtha";"21.00"
"JUC-076";"49";"8906820137";"2022-08-13";"469.27";"Renewable naphtha";"25.00"
"JUC-076";"49";"8906820137";"2022-08-13";"469.27";"Renewable naphtha";"22.00"
"JUC-076";"49";"8906820137";"2022-08-13";"469.27";"Jet A (SAF)";"23.00"
"JUC-076";"49";"8906820137";"2022-08-13";"469.27";"Renewable naphtha";"21.00"
"JUC-076";"5";"9170182939";"1999-02-18";"469.27";"Renewable naphtha";"25.00"
"JUC-076";"5";"9170182939";"1999-02-18";"469.27";"Renewable naphtha";"22.00"
"JUC-076";"5";"9170182939";"1999-02-18";"469.27";"Jet A (SAF)";"23.00"
"JUC-076";"5";"9170182939";"1999-02-18";"469.27";"Renewable naphtha";"21.00"
"KJS-965";"29";"1264589919";"2005-04-23";"527.26";"Biodiesel";"24.00"
"KJS-965";"29";"1264589919";"2005-04-23";"527.26";"Biodiesel";"11.00"
"KJS-965";"29";"1264589919";"2005-04-23";"527.26";"Biodiesel";"11.00"
"KJS-965";"29";"1264589919";"2005-04-23";"527.26";"Jet A (SAF)";"17.00"
"KJS-965";"29";"1264589919";"2005-04-23";"527.26";"Biodiesel";"20.00"
"KJS-965";"29";"1264589919";"2005-04-23";"527.26";"Biodiesel";"25.00"
"KJS-965";"29";"1264589919";"2005-04-23";"527.26";"Renewable naphtha";"19.00"
"KJS-965";"77";"1542828626";"1973-01-02";"527.26";"Biodiesel";"24.00"
"KJS-965";"77";"1542828626";"1973-01-02";"527.26";"Biodiesel";"11.00"
"KJS-965";"77";"1542828626";"1973-01-02";"527.26";"Biodiesel";"11.00"
"KJS-965";"77";"1542828626";"1973-01-02";"527.26";"Jet A (SAF)";"17.00"
"KJS-965";"77";"1542828626";"1973-01-02";"527.26";"Biodiesel";"20.00"
"KJS-965";"77";"1542828626";"1973-01-02";"527.26";"Biodiesel";"25.00"
"KJS-965";"77";"1542828626";"1973-01-02";"527.26";"Renewable naphtha";"19.00"
"KJS-965";"38";"4466145284";"1988-06-14";"527.26";"Biodiesel";"24.00"
"KJS-965";"38";"4466145284";"1988-06-14";"527.26";"Biodiesel";"11.00"
"KJS-965";"38";"4466145284";"1988-06-14";"527.26";"Biodiesel";"11.00"
"KJS-965";"38";"4466145284";"1988-06-14";"527.26";"Jet A (SAF)";"17.00"
"KJS-965";"38";"4466145284";"1988-06-14";"527.26";"Biodiesel";"20.00"
"KJS-965";"38";"4466145284";"1988-06-14";"527.26";"Biodiesel";"25.00"
"KJS-965";"38";"4466145284";"1988-06-14";"527.26";"Renewable naphtha";"19.00"
"KJS-965";"50";"6384243506";"1976-12-15";"527.26";"Biodiesel";"24.00"
"KJS-965";"50";"6384243506";"1976-12-15";"527.26";"Biodiesel";"11.00"
"KJS-965";"50";"6384243506";"1976-12-15";"527.26";"Biodiesel";"11.00"
"KJS-965";"50";"6384243506";"1976-12-15";"527.26";"Jet A (SAF)";"17.00"
"KJS-965";"50";"6384243506";"1976-12-15";"527.26";"Biodiesel";"20.00"
"KJS-965";"50";"6384243506";"1976-12-15";"527.26";"Biodiesel";"25.00"
"KJS-965";"50";"6384243506";"1976-12-15";"527.26";"Renewable naphtha";"19.00"
"LMQ-676";"13";"1312408779";"1970-02-13";"472.29";"Biodiesel";"22.00"
"LMQ-676";"13";"1312408779";"1970-02-13";"472.29";"Biodiesel";"15.00"
"LMQ-676";"13";"1312408779";"1970-02-13";"472.29";"Biodiesel";"16.00"
"LMQ-676";"13";"1312408779";"1970-02-13";"472.29";"Jet A (SAF)";"21.00"
"LMQ-676";"26";"2413507727";"2010-04-10";"472.29";"Biodiesel";"22.00"
"LMQ-676";"26";"2413507727";"2010-04-10";"472.29";"Biodiesel";"15.00"
"LMQ-676";"26";"2413507727";"2010-04-10";"472.29";"Biodiesel";"16.00"
"LMQ-676";"26";"2413507727";"2010-04-10";"472.29";"Jet A (SAF)";"21.00"
"LMQ-676";"4";"5708958568";"2023-06-30";"472.29";"Biodiesel";"22.00"
"LMQ-676";"4";"5708958568";"2023-06-30";"472.29";"Biodiesel";"15.00"
"LMQ-676";"4";"5708958568";"2023-06-30";"472.29";"Biodiesel";"16.00"
"LMQ-676";"4";"5708958568";"2023-06-30";"472.29";"Jet A (SAF)";"21.00"
"LMQ-676";"92";"8233647230";"2015-10-04";"472.29";"Biodiesel";"22.00"
"LMQ-676";"92";"8233647230";"2015-10-04";"472.29";"Biodiesel";"15.00"
"LMQ-676";"92";"8233647230";"2015-10-04";"472.29";"Biodiesel";"16.00"
"LMQ-676";"92";"8233647230";"2015-10-04";"472.29";"Jet A (SAF)";"21.00"
"LMQ-676";"54";"8784901719";"1979-06-08";"472.29";"Biodiesel";"22.00"
"LMQ-676";"54";"8784901719";"1979-06-08";"472.29";"Biodiesel";"15.00"
"LMQ-676";"54";"8784901719";"1979-06-08";"472.29";"Biodiesel";"16.00"
"LMQ-676";"54";"8784901719";"1979-06-08";"472.29";"Jet A (SAF)";"21.00"
"LMQ-676";"82";"8801400254";"1982-06-02";"472.29";"Biodiesel";"22.00"
"LMQ-676";"82";"8801400254";"1982-06-02";"472.29";"Biodiesel";"15.00"
"LMQ-676";"82";"8801400254";"1982-06-02";"472.29";"Biodiesel";"16.00"
"LMQ-676";"82";"8801400254";"1982-06-02";"472.29";"Jet A (SAF)";"21.00"
"MUY-213";"71";"3085950719";"2002-11-24";"859.04";"Jet A (SAF)";"13.00"
"MUY-213";"71";"3085950719";"2002-11-24";"859.04";"Biodiesel";"21.00"
